address,CMANAME,CSDNAME,Facility name,URL,Facility Type,Facility Sub-Type,Exposure,Ownership Type,Civic #,Street name,Street Type,Unit/block,City name,Province,Postal Code,Longitude (X),Latitude (Y),Facility Notes/Comments,Address Notes/Comments,lat,lon
"435 Boulevard Cure-Labelle, Laval, QC",,Laval,Axion 50 Plus,https://www.axion50plus.org/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5388437,-73.738039
"435 Boulevard Cure-Labelle, Laval, QC",,Laval,Axion 50 Plus,https://www.axion50plus.org/,Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.5388437,-73.738039
"435 Boulevard Cure-Labelle, Laval, QC",,Laval,Axion 50 Plus,https://www.axion50plus.org/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.5388437,-73.738039
"435 Rue Laurier, Saint-Jean-sur-Richelieu, QC",,Saint-Jean-sur-Richelieu,DekHockey St-Jean-sur-Richelieu,https://fr.websports.ca/Profile/82525/DekHockey-St-Jean-sur-Richelieu/?spid=82525,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.3134975,-73.2564134
"4355 Nord Laval A-440 O, Laval, QC",,Laval,Complexe Sportif Guimond,http://www.csguimond.ca/en/complex/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.5630985,-73.7835886
"4355 Nord Laval A-440 O, Laval, QC",,Laval,Complexe Sportif Guimond,http://www.csguimond.ca/en/complex/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5630985,-73.7835886
"4355 Nord Laval A-440 O, Laval, QC",,Laval,Complexe Sportif Guimond,http://www.csguimond.ca/en/complex/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5630985,-73.7835886
"4365 Cartier St, Montreal, QC",,Montréal,Mount Royal Arena,https://montreal.ca/lieux?dc_coverage.boroughs.code=PMR&orderBy=dc_title&q=ar%C3%A9na,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.533234,-73.571813
"4410 W Hill Ave, Montreal, QC",,Montréal,Monkland Community Centre,https://www.facebook.com/monklandcommunitycenter/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4678897,-73.6323526
"4410 W Hill Ave, Montreal, QC",,Montréal,Monkland Community Centre,https://www.facebook.com/monklandcommunitycenter/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.4678897,-73.6323526
"4410 W Hill Ave, Montreal, QC",,Montréal,Monkland Community Centre,https://www.facebook.com/monklandcommunitycenter/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4678897,-73.6323526
"4410 W Hill Ave, Montreal, QC",,Montréal,Monkland Community Centre,https://www.facebook.com/monklandcommunitycenter/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4678897,-73.6323526
"4450 St Hubert St, Montreal, QC",,Montréal,Projet Changement,http://www.projetchangement.com/,Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,,45.5249074,-73.5802608
"4450 St Hubert St, Montreal, QC",,Montréal,Projet Changement,http://www.projetchangement.com/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5249074,-73.5802608
"450 Boulevard de la Salette, Saint-Jerome, QC",,Saint-Jérôme,Maison des Jeunes L'Avenue 12-17,https://avenue1217.wixsite.com/avenue1217,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.7939543,-74.0441972
"4501 Rue Bannantyne, Montreal, QC",,Montréal,Centre Communautaire Marcel-Giroux,"http://ville.montreal.qc.ca/portal/page?_pageid=8637,95885604&_dad=portal&_schema=PORTAL",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4594914,-73.5765317
"451 Rue Melancon, Saint-Jerome, QC",,Saint-Jérôme,Melancon Arena,https://arenaguide.ca/arena/arena-melancon/,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.7793777,-73.9958201
"451 Rue Melancon, Saint-Jerome, QC",,Saint-Jérôme,Melancon Arena,https://arenaguide.ca/arena/arena-melancon/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7793777,-73.9958201
"455 Rue Fournier, Saint-Jérôme, QC",,Saint-Jérôme,Les Centres Activities Physiques Rivière-Du-Nord,https://caprdn.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7794547,-74.0000658
"455 Rue Fournier, Saint-Jérôme, QC",,Saint-Jérôme,Les Centres Activities Physiques Rivière-Du-Nord,https://caprdn.ca/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.7794547,-74.0000658
"455 Rue Fournier, Saint-Jérôme, QC",,Saint-Jérôme,Les Centres Activities Physiques Rivière-Du-Nord,https://caprdn.ca/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.7794547,-74.0000658
"455 Rue de Lausanne, Laval, QC",,Laval,Lausanne Community Centre,https://www.laval.ca/lieux/Pages/Fr/centre-communautaire-lausanne.aspx,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6175685,-73.7193284
"4585 Sherbrooke St W, Westmount",,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4819264,-73.6005537
"4585 Sherbrooke St W, Westmount",,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.4819264,-73.6005537
"4585 Sherbrooke St W, Westmount",,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4819264,-73.6005537
"4585 Sherbrooke St W, Westmount",,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.4819264,-73.6005537
"460 Rue de Neuilly, Terrebonne, QC",,Terrebonne,Centre Communautaire Marie-Victorin,,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6795048,-73.7417594
"4626 Sherbrooke St W, Westmount",,Westmount,Victoria Hall,https://westmount.org/en/victoria-hall-community-centre/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4811357,-73.5999275
"4675 Saint-Catherine St, Westmount",,Westmount,Westmount Recreation Centre,https://westmount.org/en/recreation-culture/sports-recreation/westmount-recreation-centre/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4791381,-73.5965872
"4675 Saint-Catherine St, Westmount",,Westmount,Westmount Recreation Centre,https://westmount.org/en/recreation-culture/sports-recreation/westmount-recreation-centre/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.4791381,-73.5965872
"4675 Saint-Catherine St, Westmount",,Westmount,Westmount Recreation Centre,https://westmount.org/en/recreation-culture/sports-recreation/westmount-recreation-centre/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4791381,-73.5965872
"4695 Boulevard de Maisonneuve O, Westmount",,Westmount,Contactivity Centre,https://contactivitycentre.org/,Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,,45.4797778,-73.5982041
"4695 Boulevard de Maisonneuve O, Westmount, QC",,Westmount,Contactivity Centre,https://contactivitycentre.org/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4797778,-73.5982041
"475 Pine Ave W, Montreal, QC",,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5097308,-73.5796858
"475 Pine Ave W, Montreal, QC",,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.5097308,-73.5796858
"475 Pine Ave W, Montreal, QC",,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,Physical Recreation & Sports,Running tracks (track and field),Indoor,Public,,,,,,,,,,,,45.5097308,-73.5796858
"475 Pine Ave W, Montreal, QC",,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,Physical Recreation & Sports,Sport fields,Both,Public,,,,,,,,,,,,45.5097308,-73.5796858
"475 Pine Ave W, Montreal, QC",,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5097308,-73.5796858
"475 Pine Ave W, Montreal, QC",,Montréal,McGill Athletics and Recreation,https://mcgillathletics.ca/sports/2018/6/12/something-for-everyone.aspx,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.5097308,-73.5796858
"476 Grand Boulevard, L'Ile-Perrot, QC",,L'Île-Perrot,Gymnase de l'Ecole Virginie-Roy,https://www.ile-perrot.qc.ca/la-ville/carte-de-la-ville/carte-de-la-ville-plateaux-sportifs/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.3884925,-73.9662899
"480 Avenue Chavigny, Boisbriand, QC",,Boisbriand,Centre Socio-Culturel-Chavigny,https://www.yellowpages.ca/bus/Quebec/Boisbriand/LOISIRS/7700532.html,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6039773,-73.8315597
"4850 Avenue Coronation, Montreal, QC",,Montréal,Centre Loyola ,http://www.jeunesseloyola.org/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.4619976,-73.6437662
"4850 Avenue Coronation, Montreal, QC",,Montréal,Centre Loyola ,http://www.jeunesseloyola.org/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.4619976,-73.6437662
"4880 Ave Van Horne, Montreal, QC",,Montréal,Centre Sportif Cote-des-Neiges,https://www.loisirssportifscdn-ndg.com/en/cote-des-neiges-sports-center/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.4928197,-73.638502
"4880 Ave Van Horne, Montreal, QC",,Montréal,Centre Sportif Cote-des-Neiges,https://www.loisirssportifscdn-ndg.com/en/cote-des-neiges-sports-center/,Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.4928197,-73.638502
"4880 Ave Van Horne, Montreal, QC",,Montréal,Centre Sportif Cote-des-Neiges,https://www.loisirssportifscdn-ndg.com/en/cote-des-neiges-sports-center/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.4928197,-73.638502
"4880 Ave Van Horne, Montreal, QC",,Montréal,Centre Sportif Cote-des-Neiges,https://www.loisirssportifscdn-ndg.com/en/cote-des-neiges-sports-center/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4928197,-73.638502
"4880 Ave Van Horne, Montreal, QC",,Montréal,Centre Sportif Cote-des-Neiges,https://www.loisirssportifscdn-ndg.com/en/cote-des-neiges-sports-center/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4928197,-73.638502
"490 Chemin du Lac, Boucherville, QC",,Boucherville,Complexe Aquatique Laurie-Eve-Cormier,https://boucherville.ca/residants/sports-et-loisirs/installations-sportives/#complexe,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.6037246,-73.4511791
"490 Chemin du Lac, Boucherville, QC",,Boucherville,Complexe Aquatique Laurie-Eve-Cormier,https://boucherville.ca/residants/sports-et-loisirs/installations-sportives/#complexe,Aquatics,Leisure / wading pools,Both,Public,,,,,,,,,,,,45.6037246,-73.4511791
"490 Chemin du Lac, Boucherville, QC",,Boucherville,Complexe Aquatique Laurie-Eve-Cormier,https://boucherville.ca/residants/sports-et-loisirs/installations-sportives/#complexe,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6037246,-73.4511791
"490 Rue Saint-Isidore, Saint-Lin - Laurentides",,Saint-Lin-Laurentides,Centre Sportif St-Lin-Laurentides,https://www.saint-lin-laurentides.com/loisirs-et-sports/centre-sportif,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.8434402,-73.7583021
"490 Rue Saint-Isidore, Saint-Lin - Laurentides",,Saint-Lin-Laurentides,Centre Sportif St-Lin-Laurentides,https://www.saint-lin-laurentides.com/loisirs-et-sports/centre-sportif,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.8434402,-73.7583021
"4901 Rue Saint Joseph, Laval, QC",,Laval,Centre Groulx,https://www.laval.ca/lieux/Pages/Fr/centre-communautaire-groulx.aspx,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6113876,-73.6487864
"4985 W Hill Ave, Montreal, QC",,Montréal,Arena Doug Harvey,http://www1.ville.montreal.qc.ca/banque311/content/c%C3%B4te-des-neiges%E2%80%93notre-dame-de-gr%C3%A2ce-%E2%80%93-ar%C3%A9nas,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4713518,-73.6385635
"4988 Vezina St, Montreal, QC",,Montréal,Arena Bill-Durnan,http://www1.ville.montreal.qc.ca/banque311/content/c%C3%B4te-des-neiges%E2%80%93notre-dame-de-gr%C3%A2ce-%E2%80%93-ar%C3%A9nas,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4948237,-73.6446937
"5 Avenue Montgomery, Mont-Royal",,Mont-Royal,Town Of Mount Royal Curling Club,http://www.tmrcurlingclub.com/,Ice,Curling,Indoor,Public,,,,,,,,,,,,45.51438,-73.637777
"5 Avenue Montgomery, Mont-Royal, QC",,Montréal,Town Of Mount Royal Curling Club,http://www.tmrcurlingclub.com/,Ice,Curling,Indoor,Public,,,,,,,,,,,,45.51438,-73.637777
"50 12e Avenue, Montréal, QC",,Montréal,Collège Sainte-Anne Sports Complex,https://montreal.ca/en/places/pool-college-sainte-anne-sports-complex,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.432519,-73.6739736
"50 12e Avenue, Montréal, QC",,Montréal,Collège Sainte-Anne Sports Complex,https://montreal.ca/en/places/pool-college-sainte-anne-sports-complex,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.432519,-73.6739736
"50 Rue Thouin, Repentigy, QC",,Repentigny,Centre a Nous,https://www.centreanous.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7336017,-73.4502385
"500 Rue Saint Laurent, La Prairie, QC",,La Prairie,Escadron 811 La Prairie,http://www.escadron811.ca/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.4153987,-73.4984647
"500 Rue Saint Laurent, La Prairie, QC",,La Prairie,Centre Multifonctionnel Guy-Dupre,https://www.ville.laprairie.qc.ca/activites/installations-recreatives/centre-multifonctionnel-guy-dupre/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4153987,-73.4984647
"5000 Rue des Loisirs, Saint-Mathieu-de-Beloeil, QC",,Saint-Mathieu-de-Beloeil,Centre communautaire,https://stmathieudebeloeil.ca/services-aux-citoyens/location-de-salles-et-terrains/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6023098,-73.2479068
"5000 Rue des Loisirs, Saint-Mathieu-de-Beloeil, QC",,Saint-Mathieu-de-Beloeil,Chalet des loisirs,https://stmathieudebeloeil.ca/services-aux-citoyens/location-de-salles-et-terrains/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6023098,-73.2479068
"502 Rue Langlois, Terrebonne, QC",,Terrebonne,Centre de F.A.M. des Moulins,https://www.arrondissement.com/bottin/centredefamfemmeactiondanssonmilieudesmoulins,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6970358,-73.6309402
"505 Boulevard Brassard, Chambly, QC",,Chambly,Centre Amitie Jeuness Chambly,https://www.ville.chambly.qc.ca/vie-communautaire/repertoire-organismes-communautaires/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.4501218,-73.3027864
"5055 Rue Saint-Zotique Est, Montréal, QC",,Montréal,Centre Épic,https://www.centreepic.org/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5746786,-73.5746819
"5055 Rue Saint-Zotique Est, Montréal, QC",,Montréal,Centre Épic,https://www.centreepic.org/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5746786,-73.5746819
"5055 Rue Saint-Zotique Est, Montréal, QC",,Montréal,Centre Épic,https://www.centreepic.org/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.5746786,-73.5746819
"5055 Rue Saint-Zotique Est, Montréal, QC",,Montréal,Centre Épic,https://www.centreepic.org/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5746786,-73.5746819
"5055 Rue Saint-Zotique Est, Montréal, QC",,Montréal,Centre Épic,https://www.centreepic.org/,Physical Recreation & Sports,Running tracks (track and field),Indoor,Public,,,,,,,,,,,,45.5746786,-73.5746819
"5055 Rue Saint-Zotique Est, Montréal, QC",,Montréal,Centre Épic,https://www.centreepic.org/,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.5746786,-73.5746819
"5061 Rue Fullum, Montréal, QC",,Montréal,Soccer 5 Montreal,http://www.soccer5mtl.com/,Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,,45.5402713,-73.5753815
"510 Rue Saint-Isidore, Saint-Lin - Laurentides",,Saint-Lin-Laurentides,Salle L'Opale,https://salleopale.com/events/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.8441798,-73.7581467
"511 Rue Pierre-Caisse, Saint-Jean-sur-Richelieu, QC",,Saint-Jean-sur-Richelieu,Piscine Ecole Marie-Rivier,https://sjsr.ca/loisirs/baignade/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.3325254,-73.2780892
"511 Rue Pierre-Caisse, Saint-Jean-sur-Richelieu, QC",,Saint-Jean-sur-Richelieu,Piscine Ecole Marie-Rivier,https://sjsr.ca/loisirs/baignade/,Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.3325254,-73.2780892
"5115 Rivard St, Montreal, QC",,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5279216,-73.589215
"5115 Rivard St, Montreal, QC",,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5279216,-73.589215
"5115 Rivard St, Montreal, QC",,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.5279216,-73.589215
"5115 Rivard St, Montreal, QC",,Montréal,Relance Des Loisirs Tout 9,https://rdlt9.org/,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.5279216,-73.589215
"5115 Rue des Galets, Saint-Leonard, QC",,Montréal,Aquatic Complex Saint-Leonard,https://www.complexeaquatiquesaint-leonard.ca/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5847679,-73.5997436
"5115 Rue des Galets, Saint-Leonard, QC",,Montréal,Aquatic Complex Saint-Leonard,https://www.complexeaquatiquesaint-leonard.ca/,Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,,45.5847679,-73.5997436
"5185 Boul Saint-Laurent, Sainte-Catherine, QC",,Sainte-Catherine,Maison des Jeunes Equinox,https://www.arrondissement.com/bottin/maisondesjeunesequinoxdesaintecatherine,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.3975217,-73.5701266
"52 Chemin du Fleuve, Pointe-des-Cascades, QC",,Pointe-des-Cascades,Centre communautaire St-Marseille,http://www.pointe-des-cascades.com/tarifs,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.3307355,-73.9668062
"525 Boulevard Brassard, Chambly, QC",,Chambly,Centre Aquatique de Chambly,http://www.centreaquatiquechambly.ca/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.4500623,-73.3027869
"525 Rue Laverdiere, Repentigny, QC",,Repentigny,Arena Le Gardeur,http://www.arenarepentigny.com/le-gardeur/fr/contact,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.7605999,-73.4762
"525 Rue Laverdiere, Repentigny, QC",,Repentigny,Arena Le Gardeur,http://www.arenarepentigny.com/le-gardeur/fr/contact,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7605999,-73.4762
"525, rue Latour, Longueuil",,Longueuil,Centre culturel Meunier,https://www.longueuil.quebec/en/centre-culturel-meunier,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5039854,-73.4078344
"53 Chemin de la Rabastaliere Est, Saint-Bruno-de-Montarville, QC",,Saint-Bruno-de-Montarville,Centre Communautaire,https://stbruno.ca/loisirs-et-culture/centre-communautaire/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5286348,-73.3414995
"53 Rue Saint Lamber, Sainte-Therese, QC",,Sainte-Thérèse,Maison des Jeunes de Sainte-Therese,http://www.mdjbl.org/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.6429509,-73.8471986
